Uid,Vehicle id,Data date,Year,Make,Model,Model fr,Local version name,Trim,Manufacturer code,Msrp,Evox
783506817,783506820170420,2017-04-20,2017,Hyundai,IONIQ Hybrid,IONIQ hybride,Limited with Technology DCT,Limited with Technology,IO15DF16ID55,31749.00,11990 | 2017 Hyundai Ioniq Hybrid Limited
783506917,783506920170420,2017-04-20,2017,Hyundai,IONIQ Electric,IONIQ électrique,SE White Ext,SE,IO15EFEMEL95,35649.00,None
783507017,783507020170420,2017-04-20,2017,Hyundai,IONIQ Electric,IONIQ électrique,SE Cold Climate Package White Ext,SE Cold Climate Package,IO15EFEMEL89,36849.00,None
783507117,783507120170420,2017-04-20,2017,Hyundai,IONIQ Electric,IONIQ électrique,Limited White Ext,Limited,IO15EFEMED95,41849.00,None
783507217,783507220170420,2017-04-20,2017,Hyundai,IONIQ Electric,IONIQ électrique,SE,SE,IO15EFEMEL00,35649.00,None
783507317,783507320170420,2017-04-20,2017,Hyundai,IONIQ Electric,IONIQ électrique,SE Cold Climate Package,SE Cold Climate Package,IO15EFEMEL93,36849.00,None
783507417,783507420170420,2017-04-20,2017,Hyundai,IONIQ Electric,IONIQ électrique,Limited,Limited,IO15EFEMED00,41849.00,None
764175916,764175920151218,2015-12-18,2016,Hyundai,Sonata Plug-In Hybrid,Sonata Plug-In Hybrid,Ultimate,Ultimate,SH74AF20PQ20,43999.00,10713 | 2016 Hyundai Sonata Limited
16352918,16352920180201,2018-02-01,2018,Hyundai,Elantra Sedan,Elantra Berline,L 6MT,L,EL64MF20AA00,15999.00,12161 | 2018 Hyundai Elantra  SEL
50738718,50738720180201,2018-02-01,2018,Hyundai,Santa Fe Sport,Santa Fe Sport,2.4 I4 FWD,-,SA3SAF24BX00,28599.00,12150 | 2018 Hyundai Santa Fe Sport 2.0T Ultimate
701903518,701903520180425,2018-04-25,2018,Hyundai,Accent Hatchback,Accent Hatchback,GLS 6AT,GLS,AC55AF16BC00,21099.00,None
701903618,701903620180425,2018-04-25,2018,Hyundai,Accent Hatchback,Accent Hatchback,GLS 6MT,GLS,AC55MF16BC00,19849.00,None
701903718,701903720180425,2018-04-25,2018,Hyundai,Accent Hatchback,Accent Hatchback,GL 6AT,GL,AC55AF16BB00,18799.00,None
701903818,701903820180425,2018-04-25,2018,Hyundai,Accent Hatchback,Accent Hatchback,GL 6MT,GL,AC55MF16BB00,17549.00,None
701904018,701904020180425,2018-04-25,2018,Hyundai,Accent Hatchback,Accent Hatchback,L 6MT,L,AC55MF16BA00,14599.00,None
711052418,711052420180201,2018-02-01,2018,Hyundai,Elantra GT,Elantra GT,GL 6AT,GL,EG35AF20BB00,21699.00,12220 | 2018 Hyundai Elantra GT 
711052518,711052520180201,2018-02-01,2018,Hyundai,Elantra GT,Elantra GT,GL 6MT,GL,EG35MF20BB00,20449.00,12220 | 2018 Hyundai Elantra GT 
712631018,712631020180201,2018-02-01,2018,Hyundai,Santa Fe Sport,Santa Fe Sport,SE 2.0T AWD,SE,SA3SAA20DE35,37299.00,12150 | 2018 Hyundai Santa Fe Sport 2.0T Ultimate
712631118,712631120180201,2018-02-01,2018,Hyundai,Santa Fe Sport,Santa Fe Sport,Luxury 2.4 I4 AWD,Luxury,SA3SAA24BX45,37999.00,12150 | 2018 Hyundai Santa Fe Sport 2.0T Ultimate
717689918,717689920180201,2018-02-01,2018,Hyundai,Santa Fe XL,Santa Fe XL,Limited 6-Passenger AWD,Limited,SX1LAA33BD96,44899.00,12375 | 2018 Hyundai Santa Fe Limited Ultimate
717690018,717690020180201,2018-02-01,2018,Hyundai,Santa Fe XL,Santa Fe XL,Luxury AWD,Luxury,SX1LAA33BX45,42299.00,12375 | 2018 Hyundai Santa Fe Limited Ultimate
717690118,717690120180201,2018-02-01,2018,Hyundai,Santa Fe XL,Santa Fe XL,Premium AWD,Premium,SX1LAA33BX10,37049.00,12375 | 2018 Hyundai Santa Fe Limited Ultimate
717690218,717690220180201,2018-02-01,2018,Hyundai,Santa Fe XL,Santa Fe XL,FWD,-,SX1LAF33BX00,32199.00,12375 | 2018 Hyundai Santa Fe Limited Ultimate
724869818,724869820180201,2018-02-01,2018,Hyundai,Santa Fe XL,Santa Fe XL,Limited AWD,Limited,SX1LAA33BD00,44499.00,12375 | 2018 Hyundai Santa Fe Limited Ultimate
724869918,724869920180201,2018-02-01,2018,Hyundai,Santa Fe XL,Santa Fe XL,Luxury 6-Passenger AWD,Luxury,SX1LAA33BX46,42699.00,12375 | 2018 Hyundai Santa Fe Limited Ultimate
731760118,731760120180425,2018-04-25,2018,Hyundai,Accent Sedan,Accent Berline,GLS 6AT,GLS,AC54AF16BC00,21099.00,12748 | 2018 Hyundai Accent SEL
735874318,735874320180201,2018-02-01,2018,Hyundai,Elantra Sedan,Elantra Berline,GL 6AT,GL,EL64AF20AB00,20349.00,12161 | 2018 Hyundai Elantra  SEL
744758318,744758320180425,2018-04-25,2018,Hyundai,Accent Hatchback,Accent Hatchback,LE 6AT,LE,AC55AF16BW00,17349.00,None
744758418,744758420180425,2018-04-25,2018,Hyundai,Accent Sedan,Accent Berline,LE 6AT,LE,AC54AF16BW00,17349.00,12748 | 2018 Hyundai Accent SEL
747248618,747248620180201,2018-02-01,2018,Hyundai,Elantra GT,Elantra GT,GLS 6AT,GLS,EG35AF20BC00,24099.00,12374 | 2018 Hyundai Elantra GT Sport
748896918,748896920180201,2018-02-01,2018,Hyundai,Elantra Sedan,Elantra Berline,LE 6AT,LE,EL64AF20AW00,18499.00,12161 | 2018 Hyundai Elantra  SEL
754805118,754805120180201,2018-02-01,2018,Hyundai,Tucson,Tucson,Ultimate 1.6T AWD DCT,Ultimate,TU3SDA16DD20,38299.00,12744 | 2018 Hyundai Tucson Value
765553518,765553520180425,2018-04-25,2018,Hyundai,Accent Sedan,Accent Berline,GL 6AT,GL,AC54AF16BB00,18799.00,12748 | 2018 Hyundai Accent SEL
767481518,767481520180201,2018-02-01,2018,Hyundai,Santa Fe XL,Santa Fe XL,Ultimate w/Saddle 6-Passenger AWD,Ultimate,SX1LAA33BX22,48399.00,12375 | 2018 Hyundai Santa Fe Limited Ultimate
767481618,767481620180201,2018-02-01,2018,Hyundai,Santa Fe XL,Santa Fe XL,Ultimate 6-Passenger AWD,Ultimate,SX1LAA33BX20,48199.00,12375 | 2018 Hyundai Santa Fe Limited Ultimate
767481718,767481720180201,2018-02-01,2018,Hyundai,Santa Fe Sport,Santa Fe Sport,Ultimate 2.0T AWD,Ultimate,SA3SAA20DE20,44699.00,12150 | 2018 Hyundai Santa Fe Sport 2.0T Ultimate
767481818,767481820180201,2018-02-01,2018,Hyundai,Santa Fe Sport,Santa Fe Sport,SE 2.4 I4 AWD,SE,SA3SAA24BX35,34899.00,12150 | 2018 Hyundai Santa Fe Sport 2.0T Ultimate
768162418,768162420180201,2018-02-01,2018,Hyundai,Santa Fe Sport,Santa Fe Sport,Limited 2.0T AWD,Limited,SA3SAA20DF00,41399.00,12150 | 2018 Hyundai Santa Fe Sport 2.0T Ultimate
773296018,773296020180201,2018-02-01,2018,Hyundai,Elantra GT,Elantra GT,GL SE 6AT,GL SE,EG35AF20BB35,22799.00,12374 | 2018 Hyundai Elantra GT Sport
773456718,773456720180201,2018-02-01,2018,Hyundai,Tucson,Tucson,SE 1.6T AWD DCT,SE,TU3SDA16DC35,33299.00,12661 | 2018 Hyundai Tucson SE
773456818,773456820180201,2018-02-01,2018,Hyundai,Tucson,Tucson,SE 2.0 AWD 6AT,SE,TU3SAA20BC35,31199.00,12661 | 2018 Hyundai Tucson SE
773456918,773456920180201,2018-02-01,2018,Hyundai,Tucson,Tucson,SE 2.0 FWD 6AT,SE,TU3SAF20BC35,29199.00,12661 | 2018 Hyundai Tucson SE
776097218,776097220180201,2018-02-01,2018,Hyundai,Elantra Sedan,Elantra Berline,Limited 6AT,Limited,EL64AF20AD35,27099.00,12618 | 2018 Hyundai Elantra Limited
779533618,779533620180201,2018-02-01,2018,Hyundai,Tucson,Tucson,2.0 AWD 6AT,-,TU3SAA20BB00,26999.00,12661 | 2018 Hyundai Tucson SE
780023018,780023020180201,2018-02-01,2018,Hyundai,Tucson,Tucson,Luxury 2.0 AWD 6AT,Luxury,TU3SAA20BC45,34199.00,12744 | 2018 Hyundai Tucson Value
787005118,787005120180201,2018-02-01,2018,Hyundai,Santa Fe Sport,Santa Fe Sport,2.4 I4 AWD,-,SA3SAA24BX00,30599.00,12150 | 2018 Hyundai Santa Fe Sport 2.0T Ultimate
787185318,787185320180201,2018-02-01,2018,Hyundai,Elantra GT,Elantra GT,GLS 6MT,GLS,EG35MF20BC00,22849.00,12374 | 2018 Hyundai Elantra GT Sport
787185418,787185420180201,2018-02-01,2018,Hyundai,Elantra GT,Elantra GT,Sport 6MT,Sport,EG35MF16DS00,26999.00,12374 | 2018 Hyundai Elantra GT Sport
787185518,787185520180201,2018-02-01,2018,Hyundai,Elantra GT,Elantra GT,Sport DCT,Sport,EG35DF16DS00,28499.00,12374 | 2018 Hyundai Elantra GT Sport
787185618,787185620180201,2018-02-01,2018,Hyundai,Elantra GT,Elantra GT,Sport Ultimate DCT,Sport Ultimate,EG35DF16DS20,30499.00,12374 | 2018 Hyundai Elantra GT Sport
788041518,788041520180201,2018-02-01,2018,Hyundai,Elantra Sedan,Elantra Berline,GL 6MT,GL,EL64MF20AB00,19099.00,12161 | 2018 Hyundai Elantra  SEL
788041618,788041620180201,2018-02-01,2018,Hyundai,Elantra Sedan,Elantra Berline,GL SE 6AT,GL SE,EL64AF20AB35,21349.00,12161 | 2018 Hyundai Elantra  SEL
788873918,788873920180201,2018-02-01,2018,Hyundai,Santa Fe Sport,Santa Fe Sport,Premium 2.4 I4 FWD,Premium,SA3SAF24BX10,31099.00,12150 | 2018 Hyundai Santa Fe Sport 2.0T Ultimate
788874018,788874020180201,2018-02-01,2018,Hyundai,Santa Fe Sport,Santa Fe Sport,Premium 2.4 I4 AWD,Premium,SA3SAA24BX10,33099.00,12150 | 2018 Hyundai Santa Fe Sport 2.0T Ultimate
789545318,789545320180201,2018-02-01,2018,Hyundai,Santa Fe XL,Santa Fe XL,AWD,-,SX1LAA33BX00,34199.00,12375 | 2018 Hyundai Santa Fe Limited Ultimate
789545418,789545420180201,2018-02-01,2018,Hyundai,Santa Fe XL,Santa Fe XL,Ultimate 7-Passenger AWD,Ultimate,SX1LAA33BX29,47799.00,12375 | 2018 Hyundai Santa Fe Limited Ultimate
794962718,794962720180205,2018-02-05,2018,Hyundai,Kona,Kona,Essential 2.0 FWD 6AT,Essential,KO1SAF20BX40,20999.00,12745 | 2018 Hyundai Kona Ultimate
794962818,794962820180205,2018-02-05,2018,Hyundai,Kona,Kona,Essential 2.0 AWD 6AT,Essential,KO1SAA20BX40,22999.00,12745 | 2018 Hyundai Kona Ultimate
794962918,794962920180205,2018-02-05,2018,Hyundai,Kona,Kona,Trend 1.6T AWD DCT,Trend,KO1SDA16DX41,26899.00,12745 | 2018 Hyundai Kona Ultimate
794963018,794963020180205,2018-02-05,2018,Hyundai,Kona,Kona,Ultimate 1.6T AWD DCT,Ultimate,KO1SDA16DX20,31799.00,12745 | 2018 Hyundai Kona Ultimate
794963118,794963120180205,2018-02-05,2018,Hyundai,Kona,Kona,Preferred 2.0 FWD 6AT,Preferred,KO1SAF20BX42,22749.00,12745 | 2018 Hyundai Kona Ultimate
794963218,794963220180205,2018-02-05,2018,Hyundai,Kona,Kona,Preferred 2.0 AWD 6AT,Preferred,KO1SAA20BX42,24749.00,12745 | 2018 Hyundai Kona Ultimate
794963318,794963320180205,2018-02-05,2018,Hyundai,Kona,Kona,Luxury 2.0 AWD 6AT,Luxury,KO1SAA20BX45,27499.00,12686 | 2018 Hyundai Kona SEL
794963418,794963420180205,2018-02-05,2018,Hyundai,Kona,Kona,Ultimate w/Colour Pack 1.6T AWD DCT,Ultimate w/Colour Pack,KO1SDA16DX22,31999.00,12745 | 2018 Hyundai Kona Ultimate
79803818,79803820180201,2018-02-01,2018,Hyundai,Elantra Sedan,Elantra Berline,GLS 6AT,GLS,EL64AF20AC00,23999.00,12161 | 2018 Hyundai Elantra  SEL
79805318,79805320180201,2018-02-01,2018,Hyundai,Tucson,Tucson,Premium 2.0 AWD 6AT,Premium,TU3SAA20BC10,29199.00,12744 | 2018 Hyundai Tucson Value
79805418,79805420180201,2018-02-01,2018,Hyundai,Tucson,Tucson,Premium 2.0 FWD 6AT,Premium,TU3SAF20BC10,27199.00,12744 | 2018 Hyundai Tucson Value
79805518,79805520180201,2018-02-01,2018,Hyundai,Tucson,Tucson,2.0 FWD 6AT,-,TU3SAF20BB00,24999.00,12661 | 2018 Hyundai Tucson SE
798862218,798862220180425,2018-04-25,2018,Hyundai,Accent Sedan,Accent Berline,GL 6MT,GL,AC54MF16BB00,17549.00,12748 | 2018 Hyundai Accent SEL
16058017,16058020180201,2018-02-01,2017,Hyundai,Accent Sedan,Accent Berline,L 6MT,L,AC44MF16BA00,13999.00,11803 | 2017 Hyundai Accent SE
16352917,16352920170401,2017-04-01,2017,Hyundai,Elantra Sedan,Elantra Berline,L 6MT,L,EL64MF20AA00,15999.00,11069 | 2017 Hyundai Elantra Limited
701903517,701903520180201,2018-02-01,2017,Hyundai,Accent Hatchback,Accent Hatchback,GLS 6AT,GLS,AC45AF16BC00,19999.00,11824 | 2017 Hyundai Accent SE
701903617,701903620180201,2018-02-01,2017,Hyundai,Accent Hatchback,Accent Hatchback,GLS 6MT,GLS,AC45MF16BC00,18749.00,11824 | 2017 Hyundai Accent SE
701903717,701903720180201,2018-02-01,2017,Hyundai,Accent Hatchback,Accent Hatchback,GL 6AT,GL,AC45AF16BB00,18099.00,11824 | 2017 Hyundai Accent SE
701903817,701903820180201,2018-02-01,2017,Hyundai,Accent Hatchback,Accent Hatchback,GL 6MT,GL,AC45MF16BB00,16849.00,11824 | 2017 Hyundai Accent SE
701904017,701904020180201,2018-02-01,2017,Hyundai,Accent Hatchback,Accent Hatchback,L 6MT,L,AC45MF16BA00,13999.00,11824 | 2017 Hyundai Accent SE
704025417,704025420180201,2018-02-01,2017,Hyundai,Veloster,Veloster,1.6 SE 6MT,SE,VE13MF16BX35,20199.00,11989 | 2017 Hyundai Veloster Value Edition
704026117,704026120180201,2018-02-01,2017,Hyundai,Veloster,Veloster,1.6 Tech DCT,Tech,VE13DF16BX55,25649.00,11989 | 2017 Hyundai Veloster Value Edition
704026217,704026220180201,2018-02-01,2017,Hyundai,Veloster,Veloster,1.6 Tech 6MT,Tech,VE13MF16BX55,24249.00,11989 | 2017 Hyundai Veloster Value Edition
704026317,704026320180201,2018-02-01,2017,Hyundai,Veloster,Veloster,1.6 SE DCT,SE,VE13DF16BX35,21599.00,11989 | 2017 Hyundai Veloster Value Edition
711180917,711180920180201,2018-02-01,2017,Hyundai,Veloster Turbo,Veloster Turbo,1.6T Colour Pack Blue DCT,Colour Pack Blue,VE13DF16DG95,29699.00,11989 | 2017 Hyundai Veloster Value Edition
711181017,711181020180201,2018-02-01,2017,Hyundai,Veloster Turbo,Veloster Turbo,1.6T Colour Pack Blue 6MT,Colour Pack Blue,VE13MF16DG95,28199.00,11989 | 2017 Hyundai Veloster Value Edition
711181117,711181120180201,2018-02-01,2017,Hyundai,Veloster Turbo,Veloster Turbo,1.6T DCT,-,VE13DF16DG00,28699.00,11989 | 2017 Hyundai Veloster Value Edition
711181217,711181220180201,2018-02-01,2017,Hyundai,Veloster Turbo,Veloster Turbo,1.6T 6MT,-,VE13MF16DG00,27199.00,11989 | 2017 Hyundai Veloster Value Edition
731760117,731760120180201,2018-02-01,2017,Hyundai,Accent Sedan,Accent Berline,GLS 6AT,GLS,AC44AF16BC00,19999.00,11803 | 2017 Hyundai Accent SE
734128417,734128420180201,2018-02-01,2017,Hyundai,Veloster,Veloster,1.6 DCT,-,VE13DF16BX00,19999.00,11989 | 2017 Hyundai Veloster Value Edition
734128517,734128520180201,2018-02-01,2017,Hyundai,Veloster,Veloster,1.6 6MT,-,VE13MF16BX00,18599.00,11989 | 2017 Hyundai Veloster Value Edition
735874317,735874320170401,2017-04-01,2017,Hyundai,Elantra Sedan,Elantra Berline,GL 6AT,GL,EL64AF20AB00,20349.00,11069 | 2017 Hyundai Elantra Limited
738081417,738081420180201,2018-02-01,2017,Hyundai,Accent Hatchback,Accent Hatchback,SE 6AT,SE,AC45AF16BL00,18699.00,11824 | 2017 Hyundai Accent SE
738081517,738081520180201,2018-02-01,2017,Hyundai,Accent Sedan,Accent Berline,SE 6AT,SE,AC44AF16BL00,18699.00,11803 | 2017 Hyundai Accent SE
744758317,744758320180201,2018-02-01,2017,Hyundai,Accent Hatchback,Accent Hatchback,LE 6AT,LE,AC45AF16BA32,16549.00,11824 | 2017 Hyundai Accent SE
744758417,744758420180201,2018-02-01,2017,Hyundai,Accent Sedan,Accent Berline,LE 6AT,LE,AC44AF16BA32,16549.00,11803 | 2017 Hyundai Accent SE
747467217,747467220180201,2018-02-01,2017,Hyundai,Veloster,Veloster,1.6 Tech Yellow Int DCT,Tech,VE13DF16BX95,25649.00,11989 | 2017 Hyundai Veloster Value Edition
747467317,747467320180201,2018-02-01,2017,Hyundai,Veloster,Veloster,1.6 Tech Yellow Int 6MT,Tech,VE13MF16BX95,24249.00,11989 | 2017 Hyundai Veloster Value Edition
748896917,748896920170401,2017-04-01,2017,Hyundai,Elantra Sedan,Elantra Berline,LE 6AT,LE,EL64AF20AW00,18499.00,11080 | 2017 Hyundai Elantra SE
765263517,765263520170401,2017-04-01,2017,Hyundai,Elantra Sedan,Elantra Berline,Limited Ultimate 6AT,Limited Ultimate,EL64AF20AD20,28799.00,11069 | 2017 Hyundai Elantra Limited
765553517,765553520180201,2018-02-01,2017,Hyundai,Accent Sedan,Accent Berline,GL 6AT,GL,AC44AF16BB00,18099.00,11803 | 2017 Hyundai Accent SE
776096817,776096820170401,2017-04-01,2017,Hyundai,Elantra Sport,Elantra Sport,Tech DCT,Tech,EL64DF16DS55,28999.00,11069 | 2017 Hyundai Elantra Limited
776096917,776096920170401,2017-04-01,2017,Hyundai,Elantra Sport,Elantra Sport,Tech 6MT,Tech,EL64MF16DS55,27499.00,11069 | 2017 Hyundai Elantra Limited
776097017,776097020170401,2017-04-01,2017,Hyundai,Elantra Sport,Elantra Sport,DCT,-,EL64DF16DS00,26499.00,11069 | 2017 Hyundai Elantra Limited
776097117,776097120170401,2017-04-01,2017,Hyundai,Elantra Sport,Elantra Sport,6MT,-,EL64MF16DS00,24999.00,11069 | 2017 Hyundai Elantra Limited
776097217,776097220170401,2017-04-01,2017,Hyundai,Elantra Sedan,Elantra Berline,Limited SE 6AT,Limited SE,EL64AF20AD35,27099.00,11069 | 2017 Hyundai Elantra Limited
776097317,776097320170401,2017-04-01,2017,Hyundai,Elantra Sedan,Elantra Berline,SE 6AT,SE,EL64AF20AL00,23999.00,11080 | 2017 Hyundai Elantra SE
788876817,788876820170401,2017-04-01,2017,Hyundai,Elantra Sedan,Elantra Berline,Limited 6AT,Limited,EL64AF20AD00,26249.00,11069 | 2017 Hyundai Elantra Limited
79803817,79803820170401,2017-04-01,2017,Hyundai,Elantra Sedan,Elantra Berline,GLS 6AT,GLS,EL64AF20AC00,22699.00,11080 | 2017 Hyundai Elantra SE
754805117,754805120170401,2017-04-01,2017,Hyundai,Tucson,Tucson,Ultimate 1.6T AWD DCT,Ultimate,TU3SDA16DD20,38699.00,11514 | 2017 Hyundai Tucson Limited
754805217,754805220170401,2017-04-01,2017,Hyundai,Tucson,Tucson,Limited 1.6T AWD DCT,Limited,TU3SDA16DD00,36499.00,11514 | 2017 Hyundai Tucson Limited
773456717,773456720170401,2017-04-01,2017,Hyundai,Tucson,Tucson,SE 1.6T AWD DCT,SE,TU3SDA16DC35,32999.00,11436 | 2017 Hyundai Tucson SE
773456817,773456820170401,2017-04-01,2017,Hyundai,Tucson,Tucson,SE 2.0 AWD 6AT,SE,TU3SAA20BC35,30899.00,11436 | 2017 Hyundai Tucson SE
773456917,773456920170401,2017-04-01,2017,Hyundai,Tucson,Tucson,SE 2.0 FWD 6AT,SE,TU3SAF20BC35,28899.00,11436 | 2017 Hyundai Tucson SE
779533617,779533620170401,2017-04-01,2017,Hyundai,Tucson,Tucson,2.0 AWD 6AT,-,TU3SAA20BB00,26999.00,11436 | 2017 Hyundai Tucson SE
780023017,780023020170401,2017-04-01,2017,Hyundai,Tucson,Tucson,Luxury 2.0 AWD 6AT,Luxury,TU3SAA20BC45,33599.00,11514 | 2017 Hyundai Tucson Limited
79805317,79805320170401,2017-04-01,2017,Hyundai,Tucson,Tucson,Premium 2.0 AWD 6AT,Premium,TU3SAA20BC10,28999.00,11514 | 2017 Hyundai Tucson Limited
79805417,79805420170401,2017-04-01,2017,Hyundai,Tucson,Tucson,Premium 2.0 FWD 6AT,Premium,TU3SAF20BC10,26999.00,11514 | 2017 Hyundai Tucson Limited
79805517,79805520170401,2017-04-01,2017,Hyundai,Tucson,Tucson,2.0 FWD 6AT,-,TU3SAF20BB00,24999.00,11436 | 2017 Hyundai Tucson SE
794962719,794962720190103,2019-01-03,2019,Hyundai,Kona,Kona,Essential 2.0 FWD 6AT,Essential,KO1SAF20B100,21099.00,13107 | 2019 Hyundai Kona Ultimate
794962819,794962820190103,2019-01-03,2019,Hyundai,Kona,Kona,Essential 2.0 AWD 6AT,Essential,KO1SAA20B100,23099.00,13107 | 2019 Hyundai Kona Ultimate
794963019,794963020190103,2019-01-03,2019,Hyundai,Kona,Kona,Ultimate 1.6T AWD DCT,Ultimate,KO1SDA16D400,31899.00,13107 | 2019 Hyundai Kona Ultimate
794963319,794963320190103,2019-01-03,2019,Hyundai,Kona,Kona,Luxury 2.0 AWD 6AT,Luxury,KO1SAA20B300,27599.00,13267 | 2019 Hyundai Kona SEL
794963419,794963420190103,2019-01-03,2019,Hyundai,Kona,Kona,Ultimate w/Lime Colour Pack 1.6T AWD DCT,Ultimate w/Lime Colour Pack,KO1SDA16D495,32099.00,13107 | 2019 Hyundai Kona Ultimate
800266819,800266820190103,2019-01-03,2019,Hyundai,Kona,Kona,Ultimate w/Red Colour Pack 1.6T AWD DCT,Ultimate w/Red Colour Pack,KO1SDA16D489,32099.00,13107 | 2019 Hyundai Kona Ultimate
805543119,805543120181221,2018-12-21,2019,Hyundai,Kona EV,Kona électrique,Ultimate,Ultimate,KE1SEFEME400,51999.00,13648 | 2019 Hyundai Kona EV Ultimate
16352919,16352920190103,2019-01-03,2019,Hyundai,Elantra Sedan,Elantra Berline,Essential 6MT,Essential,EL64MF20A100,16999.00,13600 | 2019 Hyundai Elantra  Value Edition
701903619,701903620190103,2019-01-03,2019,Hyundai,Accent Hatchback,Accent Hatchback,Ultimate 6MT,Ultimate,AC55MF16B400,20049.00,None
701903719,701903720190103,2019-01-03,2019,Hyundai,Accent Hatchback,Accent Hatchback,Preferred 6AT,Preferred,AC55AF16B200,18799.00,None
701903819,701903820190103,2019-01-03,2019,Hyundai,Accent Hatchback,Accent Hatchback,Preferred 6MT,Preferred,AC55MF16B200,17549.00,None
701904019,701904020190103,2019-01-03,2019,Hyundai,Accent Hatchback,Accent Hatchback,Essential 6MT,Essential,AC55MF16B100,14599.00,None
711052419,711052420190103,2019-01-03,2019,Hyundai,Elantra GT,Elantra GT,Preferred 6AT,Preferred,EG35AF20B200,21849.00,13652 | 2019 Hyundai Elantra GT N Line
711052519,711052520190103,2019-01-03,2019,Hyundai,Elantra GT,Elantra GT,Preferred 6MT,Preferred,EG35MF20B200,20599.00,13652 | 2019 Hyundai Elantra GT N Line
711181119,711181120190103,2019-01-03,2019,Hyundai,Veloster,Veloster,1.6 Turbo DCT,-,VE23DF16DG00,27399.00,12897 | 2019 Hyundai Veloster Turbo
711181219,711181220190103,2019-01-03,2019,Hyundai,Veloster,Veloster,1.6 Turbo 6MT,-,VE23MF16DG00,25899.00,12897 | 2019 Hyundai Veloster Turbo
731760119,731760120190103,2019-01-03,2019,Hyundai,Accent Sedan,Accent Berline,Ultimate 6AT,Ultimate,AC54AF16B400,21299.00,13106 | 2019 Hyundai Accent Limited
734128419,734128420190103,2019-01-03,2019,Hyundai,Veloster,Veloster,2.0 6AT,-,VE23AF20AB00,22299.00,12897 | 2019 Hyundai Veloster Turbo
734128519,734128520190103,2019-01-03,2019,Hyundai,Veloster,Veloster,2.0 6MT,-,None,20999.00,12897 | 2019 Hyundai Veloster Turbo
735874319,735874320190103,2019-01-03,2019,Hyundai,Elantra Sedan,Elantra Berline,Preferred 6AT,Preferred,EL64AF20A200,20449.00,13179 | 2019 Hyundai Elantra  Limited 
744758319,744758320190103,2019-01-03,2019,Hyundai,Accent Hatchback,Accent Hatchback,Essential with Comfort Package 6AT,Essential with Comfort Package,AC55AF16B193,17349.00,None
744758419,744758420190103,2019-01-03,2019,Hyundai,Accent Sedan,Accent Berline,Essential with Comfort Package 6AT,Essential with Comfort Package,AC54AF16B193,17349.00,13106 | 2019 Hyundai Accent Limited
747248619,747248620190103,2019-01-03,2019,Hyundai,Elantra GT,Elantra GT,Luxury 6AT,Luxury,EG35AF20B300,24249.00,13652 | 2019 Hyundai Elantra GT N Line
748896919,748896920190103,2019-01-03,2019,Hyundai,Elantra Sedan,Elantra Berline,Essential 6AT,Essential,EL64AF20A100,18699.00,13600 | 2019 Hyundai Elantra  Value Edition
754805119,754805120190103,2019-01-03,2019,Hyundai,Tucson,Tucson,Ultimate 2.4 AWD 6AT,Ultimate,TU3SAA24B400,37999.00,13228 | 2019 Hyundai Tucson Value
765553519,765553520190103,2019-01-03,2019,Hyundai,Accent Sedan,Accent Berline,Preferred 6AT,Preferred,AC54AF16B200,18799.00,13106 | 2019 Hyundai Accent Limited
773456819,773456820190103,2019-01-03,2019,Hyundai,Tucson,Tucson,Preferred Trend 2.4 AWD 6AT,Preferred Trend,TU3SAA24B241,32499.00,13177 | 2019 Hyundai Tucson Sport 
776096818,776096820190103,2019-01-03,2018,Hyundai,Elantra Sport,Elantra Sport,Tech DCT,Tech,EL64DF16DS55,28999.00,12618 | 2018 Hyundai Elantra Limited
776096918,776096920190103,2019-01-03,2018,Hyundai,Elantra Sport,Elantra Sport,Tech 6MT,Tech,EL64MF16DS55,27499.00,12618 | 2018 Hyundai Elantra Limited
776097018,776097020190103,2019-01-03,2018,Hyundai,Elantra Sport,Elantra Sport,DCT,-,EL64DF16DS00,26499.00,12161 | 2018 Hyundai Elantra  SEL
776097118,776097120190103,2019-01-03,2018,Hyundai,Elantra Sport,Elantra Sport,6MT,-,EL64MF16DS00,24999.00,12161 | 2018 Hyundai Elantra  SEL
776097219,776097220190103,2019-01-03,2019,Hyundai,Elantra Sedan,Elantra Berline,Ultimate 6AT,Ultimate,EL64AF20A400,27399.00,13179 | 2019 Hyundai Elantra  Limited 
779533619,779533620190103,2019-01-03,2019,Hyundai,Tucson,Tucson,2.0 Essential w/Safety Pkg AWD 6AT,Essential w/Safety Pkg,TU3SAA20B500,27999.00,13228 | 2019 Hyundai Tucson Value
